countryname,countrycode,indicatorname,indicatorcode,year,value,happiness_rank_2015,target_groups
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,0.7257706815,56,Moderately Happy
Lithuania,LTU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,19.5025940012,56,Moderately Happy
Lithuania,LTU,Fixed telephone subscriptions,IT.MLT.MAIN,2014,586694.0000000000,56,Moderately Happy
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.4780000000,56,Moderately Happy
Lithuania,LTU,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,66.9414885775,56,Moderately Happy
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,2014,-0.9636881844,56,Moderately Happy
Lithuania,LTU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,10.0000000000,56,Moderately Happy
Lithuania,LTU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0151575549,56,Moderately Happy
Lithuania,LTU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,3.8200000000,56,Moderately Happy
Lithuania,LTU,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,12.5000000000,56,Moderately Happy
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,147.0432508600,56,Moderately Happy
Lithuania,LTU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,3.6000000000,56,Moderately Happy
Lithuania,LTU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,5.2000000000,56,Moderately Happy
Lithuania,LTU,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,10.1999998093,56,Moderately Happy
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,4.0692933811,17,Extremely Happy
Luxembourg,LUX,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0159635727,17,Extremely Happy
Luxembourg,LUX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,10.0000000000,17,Extremely Happy
Luxembourg,LUX,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,6.9000000954,17,Extremely Happy
Luxembourg,LUX,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,5.5000000000,17,Extremely Happy
Luxembourg,LUX,Fixed telephone subscriptions,IT.MLT.MAIN,2014,266400.0000000000,17,Extremely Happy
Luxembourg,LUX,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,49.6310275896,17,Extremely Happy
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,10.9243338291,17,Extremely Happy
Luxembourg,LUX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,44.1969924812,17,Extremely Happy
Luxembourg,LUX,Urban population growth (annual %),SP.URB.GROW,2014,2.6517319647,17,Extremely Happy
Luxembourg,LUX,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,89.8720000000,17,Extremely Happy
Luxembourg,LUX,Urban population,SP.URB.TOTL,2014,499755.0000000000,17,Extremely Happy
Luxembourg,LUX,Internet users (per 100 people),IT.NET.USER.P2,2014,94.6700000000,17,Extremely Happy
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,0.9549007050,17,Extremely Happy
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.6297490692,17,Extremely Happy
Luxembourg,LUX,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,6.6000000000,17,Extremely Happy
Luxembourg,LUX,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,4.5300000000,17,Extremely Happy
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,1.6000000000,17,Extremely Happy
Luxembourg,LUX,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,13.9523476705,17,Extremely Happy
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,2014,2.3129295237,17,Extremely Happy
Luxembourg,LUX,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,16.6632229734,17,Extremely Happy
Luxembourg,LUX,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,69.3844293561,17,Extremely Happy
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,10.1280000000,17,Extremely Happy
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,148.3714353316,17,Extremely Happy
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,2.0000000000,17,Extremely Happy
Madagascar,MDG,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,4.5999999046,147,Very Sad
Madagascar,MDG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,369.0000000000,147,Very Sad
Madagascar,MDG,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,2.5000000000,147,Very Sad
Madagascar,MDG,Urban population growth (annual %),SP.URB.GROW,2014,4.6462966057,147,Very Sad
Madagascar,MDG,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,34.4680000000,147,Very Sad
Madagascar,MDG,Urban population,SP.URB.TOTL,2014,8124698.0000000000,147,Very Sad
Madagascar,MDG,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,3.7300000000,147,Very Sad
Madagascar,MDG,Internet users (per 100 people),IT.NET.USER.P2,2014,3.7000000000,147,Very Sad
Madagascar,MDG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,49.3838607485,147,Very Sad
Madagascar,MDG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,1.7615970074,147,Very Sad
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,6.0805954825,147,Very Sad
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,65.5320000000,147,Very Sad
Madagascar,MDG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,51.5000000000,147,Very Sad
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,37.0000000000,147,Very Sad
Madagascar,MDG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,38.2189102460,147,Very Sad
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,5.7057540621,147,Very Sad
Madagascar,MDG,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,235.0000000000,147,Very Sad
Madagascar,MDG,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,2.8197441569,147,Very Sad
Madagascar,MDG,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,55.1392298048,147,Very Sad
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,3.3105876655,147,Very Sad
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.3157790336,147,Very Sad
Madagascar,MDG,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,42.0410260383,147,Very Sad
Madagascar,MDG,Fixed telephone subscriptions,IT.MLT.MAIN,2014,249080.0000000000,147,Very Sad
Madagascar,MDG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,1.0566791173,147,Very Sad
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2014,2.7838697366,147,Very Sad
Malawi,MWI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,638.0000000000,131,Very Sad
Malawi,MWI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,51.3657826658,131,Very Sad
Malawi,MWI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,3.5242991672,131,Very Sad
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,83.8980000000,131,Very Sad
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,5.7000000018,131,Very Sad
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,16.8080671231,131,Very Sad
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,45.1000000000,131,Very Sad
Malawi,MWI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,5.5900000000,131,Very Sad
Malawi,MWI,Fixed telephone subscriptions,IT.MLT.MAIN,2014,64247.0000000000,131,Very Sad
Malawi,MWI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,0.3817603557,131,Very Sad
Malawi,MWI,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,227.0000000000,131,Very Sad
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,24.4336781459,131,Very Sad
Malawi,MWI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,20.9494201671,131,Very Sad
Malawi,MWI,Internet users (per 100 people),IT.NET.USER.P2,2014,5.8300000000,131,Very Sad
Malawi,MWI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,30.4977721980,131,Very Sad
Malawi,MWI,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,51.2239497059,131,Very Sad
Malawi,MWI,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,45.3608998917,131,Very Sad
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2014,3.0722877277,131,Very Sad
Malawi,MWI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.4151504023,131,Very Sad
Malawi,MWI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,66.9000000000,131,Very Sad
Malawi,MWI,Urban population growth (annual %),SP.URB.GROW,2014,4.0583796573,131,Very Sad
Malawi,MWI,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,16.1020000000,131,Very Sad
Malawi,MWI,Urban population,SP.URB.TOTL,2014,2688270.0000000000,131,Very Sad
Malawi,MWI,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,6.0000000000,131,Very Sad
Malawi,MWI,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,9.0000000000,131,Very Sad
Malaysia,MYS,Internet users (per 100 people),IT.NET.USER.P2,2014,67.5000000000,61,Moderately Happy
Malaysia,MYS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,2.4729749745,61,Moderately Happy
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,3.1429905088,61,Moderately Happy
Malaysia,MYS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,103.0000000000,61,Moderately Happy
Malaysia,MYS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,17.6400000000,61,Moderately Happy
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,148.8298488904,61,Moderately Happy
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,5.9926093420,61,Moderately Happy
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,25.9900000000,61,Moderately Happy
Malaysia,MYS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,7.2000000000,61,Moderately Happy
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,6.2000000000,61,Moderately Happy
Malaysia,MYS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,36.0803929195,61,Moderately Happy
Malaysia,MYS,Fixed telephone subscriptions,IT.MLT.MAIN,2014,4410200.0000000000,61,Moderately Happy
Malaysia,MYS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,14.6091665348,61,Moderately Happy
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,3.1377044941,61,Moderately Happy
Malaysia,MYS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0849359492,61,Moderately Happy
Malaysia,MYS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,41.0000000000,61,Moderately Happy
Malaysia,MYS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,5.6735734362,61,Moderately Happy
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2014,1.4709524105,61,Moderately Happy
Malaysia,MYS,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,25.3709392771,61,Moderately Happy
Malaysia,MYS,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,68.9551604680,61,Moderately Happy
Malaysia,MYS,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,2.2000000477,61,Moderately Happy
Malaysia,MYS,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,1.7999999523,61,Moderately Happy
Malaysia,MYS,Urban population,SP.URB.TOTL,2014,22130468.0000000000,61,Moderately Happy
Malaysia,MYS,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,74.0100000000,61,Moderately Happy
Malaysia,MYS,Urban population growth (annual %),SP.URB.GROW,2014,2.4567450228,61,Moderately Happy
Mali,MLI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,3.8770620125,138,Very Sad
Mali,MLI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,1.6000000000,138,Very Sad
Mali,MLI,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,58.0000000000,138,Very Sad
Mali,MLI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,2.6960328012,138,Very Sad
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.8927702554,138,Very Sad
Mali,MLI,Internet users (per 100 people),IT.NET.USER.P2,2014,7.0000000000,138,Very Sad
Mali,MLI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,38.4960189790,138,Very Sad
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.8570000000,138,Very Sad
Mali,MLI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,601.0000000000,138,Very Sad
Mali,MLI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,149.0238883547,138,Very Sad
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,7.1946348499,138,Very Sad
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,1.6526006862,138,Very Sad
Mali,MLI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,0.9965419701,138,Very Sad
Mali,MLI,Fixed telephone subscriptions,IT.MLT.MAIN,2014,157137.0000000000,138,Very Sad
Mali,MLI,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,47.5390877994,138,Very Sad
Mali,MLI,Population growth (annual %),SP.POP.GROW,2014,2.9334204671,138,Very Sad
Mali,MLI,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,49.9033303363,138,Very Sad
Mali,MLI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,2.5575818643,138,Very Sad
Mali,MLI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,118.3000000000,138,Very Sad
Mali,MLI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,75.9000000000,138,Very Sad
Mali,MLI,Urban population,SP.URB.TOTL,2014,6687982.0000000000,138,Very Sad
Mali,MLI,Urban population growth (annual %),SP.URB.GROW,2014,4.9462446335,138,Very Sad
Mali,MLI,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,11.1999998093,138,Very Sad
Mali,MLI,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,6.1999998093,138,Very Sad
Mali,MLI,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,39.1430000000,138,Very Sad
Malta,MLT,Population growth (annual %),SP.POP.GROW,2014,0.9473752593,37,Moderately Happy
Malta,MLT,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,14.7525992105,37,Moderately Happy
Malta,MLT,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,66.5761760784,37,Moderately Happy
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,5.2000000000,37,Moderately Happy
Malta,MLT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,9.0000000000,37,Moderately Happy
Malta,MLT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,126.9833963352,37,Moderately Happy
Malta,MLT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,6.5000000000,37,Moderately Happy
Malta,MLT,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,18.6712247111,37,Moderately Happy
Malta,MLT,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,6.1999998093,37,Moderately Happy
Malta,MLT,Urban population,SP.URB.TOTL,2014,407218.0000000000,37,Moderately Happy
Malta,MLT,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,95.2770000000,37,Moderately Happy
Malta,MLT,Urban population growth (annual %),SP.URB.GROW,2014,1.0923403578,37,Moderately Happy
Malta,MLT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,7.3300000000,37,Moderately Happy
Malta,MLT,Fixed telephone subscriptions,IT.MLT.MAIN,2014,230361.0000000000,37,Moderately Happy
Malta,MLT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,53.5541420820,37,Moderately Happy
Malta,MLT,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,5.8000001907,37,Moderately Happy
Malta,MLT,Internet users (per 100 people),IT.NET.USER.P2,2014,73.1700000000,37,Moderately Happy
Malta,MLT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,36.6048292420,37,Moderately Happy
Malta,MLT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,12.0000000000,37,Moderately Happy
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.3115000578,37,Moderately Happy
Malta,MLT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0124762076,37,Moderately Happy
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,4.7230000000,37,Moderately Happy
Mauritania,MRT,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.1937777498,124,Moderately Sad
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2014,2.4723825094,124,Moderately Sad
Mauritania,MRT,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,40.2583115534,124,Moderately Sad
Mauritania,MRT,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,56.5479106969,124,Moderately Sad
Mauritania,MRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,26.7570186652,124,Moderately Sad
Mauritania,MRT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,5.2200000000,124,Moderately Sad
Mauritania,MRT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,111.0000000000,124,Moderately Sad
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,3.5352188522,124,Moderately Sad
Mauritania,MRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-5.2430677583,124,Moderately Sad
Mauritania,MRT,Internet users (per 100 people),IT.NET.USER.P2,2014,10.7000000000,124,Moderately Sad
Mauritania,MRT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,2.9076562220,124,Moderately Sad
Mauritania,MRT,Urban population growth (annual %),SP.URB.GROW,2014,3.5225018125,124,Moderately Sad
Mauritania,MRT,Fixed telephone subscriptions,IT.MLT.MAIN,2014,51432.0000000000,124,Moderately Sad
Mauritania,MRT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,1.2908157874,124,Moderately Sad
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,9.9157187482,124,Moderately Sad
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,6.4188888129,124,Moderately Sad
Mauritania,MRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,629.0000000000,124,Moderately Sad
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,94.1992848712,124,Moderately Sad
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,66.1000000000,124,Moderately Sad
Mauritania,MRT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,87.5000000000,124,Moderately Sad
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,40.7450000000,124,Moderately Sad
Mauritania,MRT,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,29.5000000000,124,Moderately Sad
Mauritania,MRT,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,31.5000000000,124,Moderately Sad
Mauritania,MRT,Urban population,SP.URB.TOTL,2014,2352201.0000000000,124,Moderately Sad
Mauritania,MRT,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,59.2550000000,124,Moderately Sad
Mauritius,MUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0788878531,71,Apathetic
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.6000000000,71,Apathetic
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,3.3128986635,71,Apathetic
Mauritius,MUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,29.7962376046,71,Apathetic
Mauritius,MUS,Fixed telephone subscriptions,IT.MLT.MAIN,2014,372200.0000000000,71,Apathetic
Mauritius,MUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,54.0000000000,71,Apathetic
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,132.2498240805,71,Apathetic
Mauritius,MUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,13.9000000000,71,Apathetic
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.1860000000,71,Apathetic
Mauritius,MUS,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,12.3999996185,71,Apathetic
Mauritius,MUS,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,4.8000001907,71,Apathetic
Mauritius,MUS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,21.1500000000,71,Apathetic
Mauritius,MUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,22.0000000000,71,Apathetic
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,3.2176919199,71,Apathetic
Mauritius,MUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.9098965595,71,Apathetic
Mauritius,MUS,Internet users (per 100 people),IT.NET.USER.P2,2014,41.4400000000,71,Apathetic
